sample	well	mainsource	compound	time	od
R.S.3	D8	Carbon	L-Fucose	16.010	0.276
R.S.3	D8	Carbon	L-Fucose	16.330	0.283
R.S.3	D8	Carbon	L-Fucose	16.651	0.291
R.S.3	D8	Carbon	L-Fucose	16.971	0.298
R.S.3	D8	Carbon	L-Fucose	17.291	0.306
R.S.3	D8	Carbon	L-Fucose	17.611	0.313
R.S.3	D8	Carbon	L-Fucose	17.931	0.320
R.S.3	D8	Carbon	L-Fucose	18.252	0.327
R.S.3	D8	Carbon	L-Fucose	18.572	0.334
R.S.3	D8	Carbon	L-Fucose	18.892	0.340
R.S.3	D8	Carbon	L-Fucose	19.212	0.347
R.S.3	D8	Carbon	L-Fucose	19.532	0.353
R.S.3	D8	Carbon	L-Fucose	19.853	0.359
R.S.3	D8	Carbon	L-Fucose	20.173	0.365
R.S.3	D8	Carbon	L-Fucose	20.493	0.370
R.S.3	D8	Carbon	L-Fucose	20.813	0.376
R.S.3	D8	Carbon	L-Fucose	21.133	0.381
R.S.3	D8	Carbon	L-Fucose	21.454	0.385
R.S.3	D8	Carbon	L-Fucose	21.774	0.390
R.S.3	D8	Carbon	L-Fucose	22.094	0.394
R.S.3	D8	Carbon	L-Fucose	22.414	0.398
R.S.3	D8	Carbon	L-Fucose	22.734	0.402
R.S.3	D8	Carbon	L-Fucose	23.055	0.405
R.S.3	D8	Carbon	L-Fucose	23.375	0.409
R.S.3	D8	Carbon	L-Fucose	23.695	0.412
R.S.3	D8	Carbon	L-Fucose	24.015	0.415
R.S.3	D8	Carbon	L-Fucose	24.335	0.417
R.S.3	D8	Carbon	L-Fucose	24.656	0.420
R.S.3	D8	Carbon	L-Fucose	24.976	0.422
R.S.3	D8	Carbon	L-Fucose	25.296	0.424
R.S.3	D8	Carbon	L-Fucose	25.616	0.426
R.S.3	D8	Carbon	L-Fucose	25.936	0.428
R.S.3	D8	Carbon	L-Fucose	26.257	0.430
R.S.3	D8	Carbon	L-Fucose	26.577	0.432
R.S.3	D8	Carbon	L-Fucose	26.897	0.433
R.S.3	D8	Carbon	L-Fucose	27.217	0.434
R.S.3	D8	Carbon	L-Fucose	27.537	0.436
R.S.3	D8	Carbon	L-Fucose	27.858	0.437
R.S.3	D8	Carbon	L-Fucose	28.178	0.438
R.S.3	D8	Carbon	L-Fucose	28.498	0.439
R.S.3	D8	Carbon	L-Fucose	28.818	0.440
R.S.3	D8	Carbon	L-Fucose	29.138	0.440
R.S.3	D8	Carbon	L-Fucose	29.459	0.441
R.S.3	D8	Carbon	L-Fucose	29.779	0.442
R.S.3	D8	Carbon	L-Fucose	30.099	0.443
R.S.3	D8	Carbon	L-Fucose	30.419	0.443
R.S.3	D8	Carbon	L-Fucose	30.739	0.444
R.S.3	D8	Carbon	L-Fucose	31.060	0.444
R.S.3	D8	Carbon	L-Fucose	31.380	0.445
R.S.3	D8	Carbon	L-Fucose	31.700	0.445
R.S.3	D9	Carbon	L-Asparagine	0.000	0.119
R.S.3	D9	Carbon	L-Asparagine	0.320	0.120
R.S.3	D9	Carbon	L-Asparagine	0.640	0.121
R.S.3	D9	Carbon	L-Asparagine	0.961	0.122
R.S.3	D9	Carbon	L-Asparagine	1.281	0.123
R.S.3	D9	Carbon	L-Asparagine	1.601	0.124
R.S.3	D9	Carbon	L-Asparagine	1.921	0.125
R.S.3	D9	Carbon	L-Asparagine	2.241	0.126
R.S.3	D9	Carbon	L-Asparagine	2.562	0.127
R.S.3	D9	Carbon	L-Asparagine	2.882	0.129
R.S.3	D9	Carbon	L-Asparagine	3.202	0.130
R.S.3	D9	Carbon	L-Asparagine	3.522	0.131
R.S.3	D9	Carbon	L-Asparagine	3.842	0.133
R.S.3	D9	Carbon	L-Asparagine	4.163	0.134
R.S.3	D9	Carbon	L-Asparagine	4.483	0.136
R.S.3	D9	Carbon	L-Asparagine	4.803	0.138
R.S.3	D9	Carbon	L-Asparagine	5.123	0.139
R.S.3	D9	Carbon	L-Asparagine	5.443	0.141
R.S.3	D9	Carbon	L-Asparagine	5.764	0.143
R.S.3	D9	Carbon	L-Asparagine	6.084	0.145
R.S.3	D9	Carbon	L-Asparagine	6.404	0.147
R.S.3	D9	Carbon	L-Asparagine	6.724	0.149
R.S.3	D9	Carbon	L-Asparagine	7.044	0.151
R.S.3	D9	Carbon	L-Asparagine	7.365	0.153
R.S.3	D9	Carbon	L-Asparagine	7.685	0.155
R.S.3	D9	Carbon	L-Asparagine	8.005	0.158
R.S.3	D9	Carbon	L-Asparagine	8.325	0.160
R.S.3	D9	Carbon	L-Asparagine	8.645	0.162
R.S.3	D9	Carbon	L-Asparagine	8.966	0.165
R.S.3	D9	Carbon	L-Asparagine	9.286	0.168
R.S.3	D9	Carbon	L-Asparagine	9.606	0.170
R.S.3	D9	Carbon	L-Asparagine	9.926	0.173
R.S.3	D9	Carbon	L-Asparagine	10.246	0.176
R.S.3	D9	Carbon	L-Asparagine	10.567	0.179
R.S.3	D9	Carbon	L-Asparagine	10.887	0.182
R.S.3	D9	Carbon	L-Asparagine	11.207	0.185
R.S.3	D9	Carbon	L-Asparagine	11.527	0.188
R.S.3	D9	Carbon	L-Asparagine	11.847	0.191
R.S.3	D9	Carbon	L-Asparagine	12.168	0.194
R.S.3	D9	Carbon	L-Asparagine	12.488	0.197
R.S.3	D9	Carbon	L-Asparagine	12.808	0.201
R.S.3	D9	Carbon	L-Asparagine	13.128	0.204
R.S.3	D9	Carbon	L-Asparagine	13.448	0.207
R.S.3	D9	Carbon	L-Asparagine	13.769	0.211
R.S.3	D9	Carbon	L-Asparagine	14.089	0.214
R.S.3	D9	Carbon	L-Asparagine	14.409	0.218
R.S.3	D9	Carbon	L-Asparagine	14.729	0.221
R.S.3	D9	Carbon	L-Asparagine	15.049	0.225
R.S.3	D9	Carbon	L-Asparagine	15.370	0.229
R.S.3	D9	Carbon	L-Asparagine	15.690	0.232
R.S.3	D9	Carbon	L-Asparagine	16.010	0.236
R.S.3	D9	Carbon	L-Asparagine	16.330	0.240
R.S.3	D9	Carbon	L-Asparagine	16.651	0.243
R.S.3	D9	Carbon	L-Asparagine	16.971	0.247
R.S.3	D9	Carbon	L-Asparagine	17.291	0.250
R.S.3	D9	Carbon	L-Asparagine	17.611	0.254
R.S.3	D9	Carbon	L-Asparagine	17.931	0.258
R.S.3	D9	Carbon	L-Asparagine	18.252	0.261
R.S.3	D9	Carbon	L-Asparagine	18.572	0.265
R.S.3	D9	Carbon	L-Asparagine	18.892	0.268
R.S.3	D9	Carbon	L-Asparagine	19.212	0.272
R.S.3	D9	Carbon	L-Asparagine	19.532	0.275
R.S.3	D9	Carbon	L-Asparagine	19.853	0.279
R.S.3	D9	Carbon	L-Asparagine	20.173	0.282
R.S.3	D9	Carbon	L-Asparagine	20.493	0.285
R.S.3	D9	Carbon	L-Asparagine	20.813	0.289
R.S.3	D9	Carbon	L-Asparagine	21.133	0.292
R.S.3	D9	Carbon	L-Asparagine	21.454	0.295
R.S.3	D9	Carbon	L-Asparagine	21.774	0.298
R.S.3	D9	Carbon	L-Asparagine	22.094	0.301
R.S.3	D9	Carbon	L-Asparagine	22.414	0.304
R.S.3	D9	Carbon	L-Asparagine	22.734	0.307
R.S.3	D9	Carbon	L-Asparagine	23.055	0.310
R.S.3	D9	Carbon	L-Asparagine	23.375	0.312
R.S.3	D9	Carbon	L-Asparagine	23.695	0.315
R.S.3	D9	Carbon	L-Asparagine	24.015	0.318
R.S.3	D9	Carbon	L-Asparagine	24.335	0.320
R.S.3	D9	Carbon	L-Asparagine	24.656	0.323
R.S.3	D9	Carbon	L-Asparagine	24.976	0.325
R.S.3	D9	Carbon	L-Asparagine	25.296	0.327
R.S.3	D9	Carbon	L-Asparagine	25.616	0.329
R.S.3	D9	Carbon	L-Asparagine	25.936	0.332
R.S.3	D9	Carbon	L-Asparagine	26.257	0.334
R.S.3	D9	Carbon	L-Asparagine	26.577	0.336
R.S.3	D9	Carbon	L-Asparagine	26.897	0.338
R.S.3	D9	Carbon	L-Asparagine	27.217	0.340
R.S.3	D9	Carbon	L-Asparagine	27.537	0.341
R.S.3	D9	Carbon	L-Asparagine	27.858	0.343
R.S.3	D9	Carbon	L-Asparagine	28.178	0.345
R.S.3	D9	Carbon	L-Asparagine	28.498	0.346
R.S.3	D9	Carbon	L-Asparagine	28.818	0.348
R.S.3	D9	Carbon	L-Asparagine	29.138	0.350
R.S.3	D9	Carbon	L-Asparagine	29.459	0.351
R.S.3	D9	Carbon	L-Asparagine	29.779	0.352
R.S.3	D9	Carbon	L-Asparagine	30.099	0.354
R.S.3	D9	Carbon	L-Asparagine	30.419	0.355
R.S.3	D9	Carbon	L-Asparagine	30.739	0.356
R.S.3	D9	Carbon	L-Asparagine	31.060	0.357
R.S.3	D9	Carbon	L-Asparagine	31.380	0.358
R.S.3	D9	Carbon	L-Asparagine	31.700	0.360
R.S.3	E1	Carbon	Thymidine	0.000	0.111
R.S.3	E1	Carbon	Thymidine	0.320	0.113
R.S.3	E1	Carbon	Thymidine	0.640	0.115
R.S.3	E1	Carbon	Thymidine	0.961	0.118
R.S.3	E1	Carbon	Thymidine	1.281	0.121
R.S.3	E1	Carbon	Thymidine	1.601	0.124
R.S.3	E1	Carbon	Thymidine	1.921	0.128
R.S.3	E1	Carbon	Thymidine	2.241	0.133
R.S.3	E1	Carbon	Thymidine	2.562	0.138
R.S.3	E1	Carbon	Thymidine	2.882	0.143
R.S.3	E1	Carbon	Thymidine	3.202	0.149
R.S.3	E1	Carbon	Thymidine	3.522	0.155
R.S.3	E1	Carbon	Thymidine	3.842	0.162
R.S.3	E1	Carbon	Thymidine	4.163	0.169
R.S.3	E1	Carbon	Thymidine	4.483	0.175
R.S.3	E1	Carbon	Thymidine	4.803	0.182
R.S.3	E1	Carbon	Thymidine	5.123	0.188
R.S.3	E1	Carbon	Thymidine	5.443	0.194
R.S.3	E1	Carbon	Thymidine	5.764	0.199
R.S.3	E1	Carbon	Thymidine	6.084	0.204
R.S.3	E1	Carbon	Thymidine	6.404	0.208
R.S.3	E1	Carbon	Thymidine	6.724	0.212
R.S.3	E1	Carbon	Thymidine	7.044	0.215
R.S.3	E1	Carbon	Thymidine	7.365	0.218
R.S.3	E1	Carbon	Thymidine	7.685	0.220
R.S.3	E1	Carbon	Thymidine	8.005	0.222
R.S.3	E1	Carbon	Thymidine	8.325	0.224
R.S.3	E1	Carbon	Thymidine	8.645	0.225
R.S.3	E1	Carbon	Thymidine	8.966	0.227
R.S.3	E1	Carbon	Thymidine	9.286	0.227
R.S.3	E1	Carbon	Thymidine	9.606	0.228
R.S.3	E1	Carbon	Thymidine	9.926	0.229
R.S.3	E1	Carbon	Thymidine	10.246	0.230
R.S.3	E1	Carbon	Thymidine	10.567	0.230
R.S.3	E1	Carbon	Thymidine	10.887	0.230
R.S.3	E1	Carbon	Thymidine	11.207	0.231
R.S.3	E1	Carbon	Thymidine	11.527	0.231
R.S.3	E1	Carbon	Thymidine	11.847	0.231
R.S.3	E1	Carbon	Thymidine	12.168	0.231
R.S.3	E1	Carbon	Thymidine	12.488	0.231
R.S.3	E1	Carbon	Thymidine	12.808	0.231
R.S.3	E1	Carbon	Thymidine	13.128	0.232
R.S.3	E1	Carbon	Thymidine	13.448	0.232
R.S.3	E1	Carbon	Thymidine	13.769	0.232
R.S.3	E1	Carbon	Thymidine	14.089	0.232
R.S.3	E1	Carbon	Thymidine	14.409	0.232
R.S.3	E1	Carbon	Thymidine	14.729	0.232
R.S.3	E1	Carbon	Thymidine	15.049	0.232
R.S.3	E1	Carbon	Thymidine	15.370	0.232
R.S.3	E1	Carbon	Thymidine	15.690	0.232
R.S.3	E1	Carbon	Thymidine	16.010	0.232
R.S.3	E1	Carbon	Thymidine	16.330	0.232
R.S.3	E1	Carbon	Thymidine	16.651	0.232
R.S.3	E1	Carbon	Thymidine	16.971	0.232
R.S.3	E1	Carbon	Thymidine	17.291	0.232
R.S.3	E1	Carbon	Thymidine	17.611	0.232
R.S.3	E1	Carbon	Thymidine	17.931	0.232
R.S.3	E1	Carbon	Thymidine	18.252	0.232
R.S.3	E1	Carbon	Thymidine	18.572	0.232
R.S.3	E1	Carbon	Thymidine	18.892	0.232
R.S.3	E1	Carbon	Thymidine	19.212	0.232
R.S.3	E1	Carbon	Thymidine	19.532	0.232
R.S.3	E1	Carbon	Thymidine	19.853	0.232
R.S.3	E1	Carbon	Thymidine	20.173	0.232
R.S.3	E1	Carbon	Thymidine	20.493	0.232
R.S.3	E1	Carbon	Thymidine	20.813	0.232
R.S.3	E1	Carbon	Thymidine	21.133	0.232
R.S.3	E1	Carbon	Thymidine	21.454	0.232
R.S.3	E1	Carbon	Thymidine	21.774	0.232
R.S.3	E1	Carbon	Thymidine	22.094	0.232
R.S.3	E1	Carbon	Thymidine	22.414	0.232
R.S.3	E1	Carbon	Thymidine	22.734	0.232
R.S.3	E1	Carbon	Thymidine	23.055	0.232
R.S.3	E1	Carbon	Thymidine	23.375	0.232
R.S.3	E1	Carbon	Thymidine	23.695	0.232
R.S.3	E1	Carbon	Thymidine	24.015	0.232
R.S.3	E1	Carbon	Thymidine	24.335	0.232
R.S.3	E1	Carbon	Thymidine	24.656	0.232
R.S.3	E1	Carbon	Thymidine	24.976	0.232
R.S.3	E1	Carbon	Thymidine	25.296	0.232
R.S.3	E1	Carbon	Thymidine	25.616	0.232
R.S.3	E1	Carbon	Thymidine	25.936	0.232
R.S.3	E1	Carbon	Thymidine	26.257	0.232
R.S.3	E1	Carbon	Thymidine	26.577	0.232
R.S.3	E1	Carbon	Thymidine	26.897	0.232
R.S.3	E1	Carbon	Thymidine	27.217	0.232
R.S.3	E1	Carbon	Thymidine	27.537	0.232
R.S.3	E1	Carbon	Thymidine	27.858	0.232
R.S.3	E1	Carbon	Thymidine	28.178	0.232
R.S.3	E1	Carbon	Thymidine	28.498	0.232
R.S.3	E1	Carbon	Thymidine	28.818	0.232
R.S.3	E1	Carbon	Thymidine	29.138	0.232
R.S.3	E1	Carbon	Thymidine	29.459	0.232
R.S.3	E1	Carbon	Thymidine	29.779	0.232
R.S.3	E1	Carbon	Thymidine	30.099	0.232
R.S.3	E1	Carbon	Thymidine	30.419	0.232
R.S.3	E1	Carbon	Thymidine	30.739	0.232
R.S.3	E1	Carbon	Thymidine	31.060	0.232
R.S.3	E1	Carbon	Thymidine	31.380	0.232
R.S.3	E1	Carbon	Thymidine	31.700	0.232
R.S.3	E10	Carbon	L-Isoleucine	0.000	0.106
R.S.3	E10	Carbon	L-Isoleucine	0.320	0.108
R.S.3	E10	Carbon	L-Isoleucine	0.640	0.111
R.S.3	E10	Carbon	L-Isoleucine	0.961	0.115
R.S.3	E10	Carbon	L-Isoleucine	1.281	0.119
R.S.3	E10	Carbon	L-Isoleucine	1.601	0.122
R.S.3	E10	Carbon	L-Isoleucine	1.921	0.124
R.S.3	E10	Carbon	L-Isoleucine	2.241	0.125
R.S.3	E10	Carbon	L-Isoleucine	2.562	0.125
R.S.3	E10	Carbon	L-Isoleucine	2.882	0.126
R.S.3	E10	Carbon	L-Isoleucine	3.202	0.126
R.S.3	E10	Carbon	L-Isoleucine	3.522	0.126
R.S.3	E10	Carbon	L-Isoleucine	3.842	0.126
R.S.3	E10	Carbon	L-Isoleucine	4.163	0.126
R.S.3	E10	Carbon	L-Isoleucine	4.483	0.126
R.S.3	E10	Carbon	L-Isoleucine	4.803	0.126
R.S.3	E10	Carbon	L-Isoleucine	5.123	0.126
R.S.3	E10	Carbon	L-Isoleucine	5.443	0.126
R.S.3	E10	Carbon	L-Isoleucine	5.764	0.126
R.S.3	E10	Carbon	L-Isoleucine	6.084	0.126
R.S.3	E10	Carbon	L-Isoleucine	6.404	0.126
R.S.3	E10	Carbon	L-Isoleucine	6.724	0.126
R.S.3	E10	Carbon	L-Isoleucine	7.044	0.126
R.S.3	E10	Carbon	L-Isoleucine	7.365	0.126
R.S.3	E10	Carbon	L-Isoleucine	7.685	0.126
R.S.3	E10	Carbon	L-Isoleucine	8.005	0.126
R.S.3	E10	Carbon	L-Isoleucine	8.325	0.126
R.S.3	E10	Carbon	L-Isoleucine	8.645	0.126
R.S.3	E10	Carbon	L-Isoleucine	8.966	0.126
R.S.3	E10	Carbon	L-Isoleucine	9.286	0.126
R.S.3	E10	Carbon	L-Isoleucine	9.606	0.126
R.S.3	E10	Carbon	L-Isoleucine	9.926	0.126
R.S.3	E10	Carbon	L-Isoleucine	10.246	0.126
R.S.3	E10	Carbon	L-Isoleucine	10.567	0.126
R.S.3	E10	Carbon	L-Isoleucine	10.887	0.126
R.S.3	E10	Carbon	L-Isoleucine	11.207	0.126
R.S.3	E10	Carbon	L-Isoleucine	11.527	0.126
R.S.3	E10	Carbon	L-Isoleucine	11.847	0.126
R.S.3	E10	Carbon	L-Isoleucine	12.168	0.126
R.S.3	E10	Carbon	L-Isoleucine	12.488	0.126
R.S.3	E10	Carbon	L-Isoleucine	12.808	0.126
R.S.3	E10	Carbon	L-Isoleucine	13.128	0.126
R.S.3	E10	Carbon	L-Isoleucine	13.448	0.126
R.S.3	E10	Carbon	L-Isoleucine	13.769	0.126
R.S.3	E10	Carbon	L-Isoleucine	14.089	0.126
R.S.3	E10	Carbon	L-Isoleucine	14.409	0.126
R.S.3	E10	Carbon	L-Isoleucine	14.729	0.126
R.S.3	E10	Carbon	L-Isoleucine	15.049	0.126
R.S.3	E10	Carbon	L-Isoleucine	15.370	0.126
R.S.3	E10	Carbon	L-Isoleucine	15.690	0.126
R.S.3	E10	Carbon	L-Isoleucine	16.010	0.126
R.S.3	E10	Carbon	L-Isoleucine	16.330	0.126
R.S.3	E10	Carbon	L-Isoleucine	16.651	0.126
R.S.3	E10	Carbon	L-Isoleucine	16.971	0.126
R.S.3	E10	Carbon	L-Isoleucine	17.291	0.126
R.S.3	E10	Carbon	L-Isoleucine	17.611	0.126
R.S.3	E10	Carbon	L-Isoleucine	17.931	0.126
R.S.3	E10	Carbon	L-Isoleucine	18.252	0.126
R.S.3	E10	Carbon	L-Isoleucine	18.572	0.126
R.S.3	E10	Carbon	L-Isoleucine	18.892	0.126
R.S.3	E10	Carbon	L-Isoleucine	19.212	0.126
R.S.3	E10	Carbon	L-Isoleucine	19.532	0.126
R.S.3	E10	Carbon	L-Isoleucine	19.853	0.126
R.S.3	E10	Carbon	L-Isoleucine	20.173	0.126
R.S.3	E10	Carbon	L-Isoleucine	20.493	0.126
R.S.3	E10	Carbon	L-Isoleucine	20.813	0.126
R.S.3	E10	Carbon	L-Isoleucine	21.133	0.126
R.S.3	E10	Carbon	L-Isoleucine	21.454	0.126
R.S.3	E10	Carbon	L-Isoleucine	21.774	0.126
R.S.3	E10	Carbon	L-Isoleucine	22.094	0.126
R.S.3	E10	Carbon	L-Isoleucine	22.414	0.126
R.S.3	E10	Carbon	L-Isoleucine	22.734	0.126
R.S.3	E10	Carbon	L-Isoleucine	23.055	0.126
R.S.3	E10	Carbon	L-Isoleucine	23.375	0.126
R.S.3	E10	Carbon	L-Isoleucine	23.695	0.126
R.S.3	E10	Carbon	L-Isoleucine	24.015	0.126
R.S.3	E10	Carbon	L-Isoleucine	24.335	0.126
R.S.3	E10	Carbon	L-Isoleucine	24.656	0.126
R.S.3	E10	Carbon	L-Isoleucine	24.976	0.126
R.S.3	E10	Carbon	L-Isoleucine	25.296	0.126
R.S.3	E10	Carbon	L-Isoleucine	25.616	0.126
R.S.3	E10	Carbon	L-Isoleucine	25.936	0.126
R.S.3	E10	Carbon	L-Isoleucine	26.257	0.126
R.S.3	E10	Carbon	L-Isoleucine	26.577	0.126
R.S.3	E10	Carbon	L-Isoleucine	26.897	0.126
R.S.3	E10	Carbon	L-Isoleucine	27.217	0.126
R.S.3	E10	Carbon	L-Isoleucine	27.537	0.126
R.S.3	E10	Carbon	L-Isoleucine	27.858	0.126
R.S.3	E10	Carbon	L-Isoleucine	28.178	0.126
R.S.3	E10	Carbon	L-Isoleucine	28.498	0.126
R.S.3	E10	Carbon	L-Isoleucine	28.818	0.126
R.S.3	E10	Carbon	L-Isoleucine	29.138	0.126
R.S.3	E10	Carbon	L-Isoleucine	29.459	0.126
R.S.3	E10	Carbon	L-Isoleucine	29.779	0.126
R.S.3	E10	Carbon	L-Isoleucine	30.099	0.126
R.S.3	E10	Carbon	L-Isoleucine	30.419	0.126
R.S.3	E10	Carbon	L-Isoleucine	30.739	0.126
R.S.3	E10	Carbon	L-Isoleucine	31.060	0.126
R.S.3	E10	Carbon	L-Isoleucine	31.380	0.126
R.S.3	E10	Carbon	L-Isoleucine	31.700	0.126
R.S.3	E11	Carbon	L-Cysteic Acid	0.000	0.106
R.S.3	E11	Carbon	L-Cysteic Acid	0.320	0.106
R.S.3	E11	Carbon	L-Cysteic Acid	0.640	0.107
R.S.3	E11	Carbon	L-Cysteic Acid	0.961	0.108
R.S.3	E11	Carbon	L-Cysteic Acid	1.281	0.108
R.S.3	E11	Carbon	L-Cysteic Acid	1.601	0.109
R.S.3	E11	Carbon	L-Cysteic Acid	1.921	0.110
R.S.3	E11	Carbon	L-Cysteic Acid	2.241	0.111
R.S.3	E11	Carbon	L-Cysteic Acid	2.562	0.112
R.S.3	E11	Carbon	L-Cysteic Acid	2.882	0.113
R.S.3	E11	Carbon	L-Cysteic Acid	3.202	0.114
R.S.3	E11	Carbon	L-Cysteic Acid	3.522	0.114
R.S.3	E11	Carbon	L-Cysteic Acid	3.842	0.115
R.S.3	E11	Carbon	L-Cysteic Acid	4.163	0.115
R.S.3	E11	Carbon	L-Cysteic Acid	4.483	0.115
R.S.3	E11	Carbon	L-Cysteic Acid	4.803	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	5.123	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	5.443	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	5.764	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	6.084	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	6.404	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	6.724	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	7.044	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	7.365	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	7.685	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	8.005	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	8.325	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	8.645	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	8.966	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	9.286	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	9.606	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	9.926	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	10.246	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	10.567	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	10.887	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	11.207	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	11.527	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	11.847	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	12.168	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	12.488	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	12.808	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	13.128	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	13.448	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	13.769	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	14.089	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	14.409	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	14.729	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	15.049	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	15.370	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	15.690	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	16.010	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	16.330	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	16.651	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	16.971	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	17.291	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	17.611	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	17.931	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	18.252	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	18.572	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	18.892	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	19.212	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	19.532	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	19.853	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	20.173	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	20.493	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	20.813	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	21.133	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	21.454	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	21.774	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	22.094	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	22.414	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	22.734	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	23.055	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	23.375	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	23.695	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	24.015	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	24.335	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	24.656	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	24.976	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	25.296	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	25.616	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	25.936	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	26.257	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	26.577	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	26.897	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	27.217	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	27.537	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	27.858	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	28.178	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	28.498	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	28.818	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	29.138	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	29.459	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	29.779	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	30.099	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	30.419	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	30.739	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	31.060	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	31.380	0.116
R.S.3	E11	Carbon	L-Cysteic Acid	31.700	0.116
R.S.3	E12	Carbon	Adenosine	0.000	0.107
R.S.3	E12	Carbon	Adenosine	0.320	0.109
R.S.3	E12	Carbon	Adenosine	0.640	0.110
R.S.3	E12	Carbon	Adenosine	0.961	0.111
R.S.3	E12	Carbon	Adenosine	1.281	0.113
R.S.3	E12	Carbon	Adenosine	1.601	0.115
R.S.3	E12	Carbon	Adenosine	1.921	0.117
R.S.3	E12	Carbon	Adenosine	2.241	0.120
R.S.3	E12	Carbon	Adenosine	2.562	0.123
R.S.3	E12	Carbon	Adenosine	2.882	0.126
R.S.3	E12	Carbon	Adenosine	3.202	0.130
