sample	well	mainsource	compound	time	od
R.S.3	C5	Carbon	Cellobiose	21.200	0.583
R.S.3	C5	Carbon	Cellobiose	21.700	0.586
R.S.3	C5	Carbon	Cellobiose	22.200	0.591
R.S.3	C5	Carbon	Cellobiose	22.700	0.598
R.S.3	C5	Carbon	Cellobiose	23.200	0.599
R.S.3	C5	Carbon	Cellobiose	23.700	0.603
R.S.3	C5	Carbon	Cellobiose	24.200	0.609
R.S.3	C5	Carbon	Cellobiose	24.700	0.610
R.S.3	C5	Carbon	Cellobiose	25.200	0.614
R.S.3	C5	Carbon	Cellobiose	25.700	0.620
R.S.3	C5	Carbon	Cellobiose	26.200	0.624
R.S.3	C5	Carbon	Cellobiose	26.700	0.629
R.S.3	C5	Carbon	Cellobiose	27.200	0.631
R.S.3	C5	Carbon	Cellobiose	27.700	0.635
R.S.3	C5	Carbon	Cellobiose	28.200	0.641
R.S.3	C5	Carbon	Cellobiose	28.700	0.641
R.S.3	C5	Carbon	Cellobiose	29.200	0.641
R.S.3	C5	Carbon	Cellobiose	29.700	0.643
R.S.3	C5	Carbon	Cellobiose	30.200	0.640
R.S.3	C5	Carbon	Cellobiose	30.700	0.648
R.S.3	C5	Carbon	Cellobiose	31.200	0.645
R.S.3	C5	Carbon	Cellobiose	31.700	0.646
R.S.3	C6	Carbon	Adonitol	0.000	0.106
R.S.3	C6	Carbon	Adonitol	0.500	0.107
R.S.3	C6	Carbon	Adonitol	1.000	0.118
R.S.3	C6	Carbon	Adonitol	1.500	0.118
R.S.3	C6	Carbon	Adonitol	2.000	0.118
R.S.3	C6	Carbon	Adonitol	2.500	0.117
R.S.3	C6	Carbon	Adonitol	3.000	0.117
R.S.3	C6	Carbon	Adonitol	3.500	0.117
R.S.3	C6	Carbon	Adonitol	4.000	0.116
R.S.3	C6	Carbon	Adonitol	4.500	0.118
R.S.3	C6	Carbon	Adonitol	5.000	0.118
R.S.3	C6	Carbon	Adonitol	5.500	0.120
R.S.3	C6	Carbon	Adonitol	6.000	0.121
R.S.3	C6	Carbon	Adonitol	6.600	0.122
R.S.3	C6	Carbon	Adonitol	7.100	0.123
R.S.3	C6	Carbon	Adonitol	7.600	0.124
R.S.3	C6	Carbon	Adonitol	8.100	0.128
R.S.3	C6	Carbon	Adonitol	8.600	0.131
R.S.3	C6	Carbon	Adonitol	9.100	0.132
R.S.3	C6	Carbon	Adonitol	9.600	0.132
R.S.3	C6	Carbon	Adonitol	10.100	0.132
R.S.3	C6	Carbon	Adonitol	10.600	0.132
R.S.3	C6	Carbon	Adonitol	11.100	0.133
R.S.3	C6	Carbon	Adonitol	11.600	0.133
R.S.3	C6	Carbon	Adonitol	12.100	0.134
R.S.3	C6	Carbon	Adonitol	12.600	0.136
R.S.3	C6	Carbon	Adonitol	13.100	0.136
R.S.3	C6	Carbon	Adonitol	13.600	0.138
R.S.3	C6	Carbon	Adonitol	14.100	0.139
R.S.3	C6	Carbon	Adonitol	14.600	0.140
R.S.3	C6	Carbon	Adonitol	15.100	0.141
R.S.3	C6	Carbon	Adonitol	15.600	0.141
R.S.3	C6	Carbon	Adonitol	16.100	0.143
R.S.3	C6	Carbon	Adonitol	16.600	0.144
R.S.3	C6	Carbon	Adonitol	17.100	0.144
R.S.3	C6	Carbon	Adonitol	17.600	0.146
R.S.3	C6	Carbon	Adonitol	18.100	0.147
R.S.3	C6	Carbon	Adonitol	18.600	0.149
R.S.3	C6	Carbon	Adonitol	19.200	0.151
R.S.3	C6	Carbon	Adonitol	19.700	0.151
R.S.3	C6	Carbon	Adonitol	20.200	0.152
R.S.3	C6	Carbon	Adonitol	20.700	0.153
R.S.3	C6	Carbon	Adonitol	21.200	0.153
R.S.3	C6	Carbon	Adonitol	21.700	0.153
R.S.3	C6	Carbon	Adonitol	22.200	0.153
R.S.3	C6	Carbon	Adonitol	22.700	0.152
R.S.3	C6	Carbon	Adonitol	23.200	0.153
R.S.3	C6	Carbon	Adonitol	23.700	0.153
R.S.3	C6	Carbon	Adonitol	24.200	0.152
R.S.3	C6	Carbon	Adonitol	24.700	0.154
R.S.3	C6	Carbon	Adonitol	25.200	0.153
R.S.3	C6	Carbon	Adonitol	25.700	0.153
R.S.3	C6	Carbon	Adonitol	26.200	0.153
R.S.3	C6	Carbon	Adonitol	26.700	0.150
R.S.3	C6	Carbon	Adonitol	27.200	0.154
R.S.3	C6	Carbon	Adonitol	27.700	0.152
R.S.3	C6	Carbon	Adonitol	28.200	0.155
R.S.3	C6	Carbon	Adonitol	28.700	0.157
R.S.3	C6	Carbon	Adonitol	29.200	0.160
R.S.3	C6	Carbon	Adonitol	29.700	0.161
R.S.3	C6	Carbon	Adonitol	30.200	0.160
R.S.3	C6	Carbon	Adonitol	30.700	0.156
R.S.3	C6	Carbon	Adonitol	31.200	0.152
R.S.3	C6	Carbon	Adonitol	31.700	0.148
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	0.000	0.103
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	0.500	0.108
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	1.000	0.124
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	1.500	0.124
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	2.000	0.125
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	2.500	0.125
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	3.000	0.128
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	3.500	0.132
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	4.000	0.137
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	4.500	0.146
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	5.000	0.157
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	5.500	0.167
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	6.000	0.180
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	6.600	0.198
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	7.100	0.231
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	7.600	0.281
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	8.100	0.347
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	8.600	0.413
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	9.100	0.475
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	9.600	0.536
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	10.100	0.540
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	10.600	0.559
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	11.100	0.567
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	11.600	0.573
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	12.100	0.579
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	12.600	0.577
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	13.100	0.583
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	13.600	0.581
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	14.100	0.589
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	14.600	0.591
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	15.100	0.598
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	15.600	0.599
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	16.100	0.596
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	16.600	0.601
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	17.100	0.610
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	17.600	0.609
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	18.100	0.613
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	18.600	0.619
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	19.200	0.622
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	19.700	0.620
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	20.200	0.620
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	20.700	0.627
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	21.200	0.629
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	21.700	0.637
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	22.200	0.646
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	22.700	0.642
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	23.200	0.646
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	23.700	0.647
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	24.200	0.646
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	24.700	0.650
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	25.200	0.646
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	25.700	0.656
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	26.200	0.658
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	26.700	0.662
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	27.200	0.663
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	27.700	0.667
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	28.200	0.676
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	28.700	0.687
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	29.200	0.687
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	29.700	0.695
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	30.200	0.701
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	30.700	0.702
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	31.200	0.713
R.S.3	C7	Carbon	D-Glucose-6-Phosphate	31.700	0.714
R.S.3	C8	Carbon	L-Sorbose	0.000	0.107
R.S.3	C8	Carbon	L-Sorbose	0.500	0.107
R.S.3	C8	Carbon	L-Sorbose	1.000	0.117
R.S.3	C8	Carbon	L-Sorbose	1.500	0.120
R.S.3	C8	Carbon	L-Sorbose	2.000	0.119
R.S.3	C8	Carbon	L-Sorbose	2.500	0.117
R.S.3	C8	Carbon	L-Sorbose	3.000	0.116
R.S.3	C8	Carbon	L-Sorbose	3.500	0.114
R.S.3	C8	Carbon	L-Sorbose	4.000	0.115
R.S.3	C8	Carbon	L-Sorbose	4.500	0.118
R.S.3	C8	Carbon	L-Sorbose	5.000	0.120
R.S.3	C8	Carbon	L-Sorbose	5.500	0.121
R.S.3	C8	Carbon	L-Sorbose	6.000	0.122
R.S.3	C8	Carbon	L-Sorbose	6.600	0.123
R.S.3	C8	Carbon	L-Sorbose	7.100	0.125
R.S.3	C8	Carbon	L-Sorbose	7.600	0.126
R.S.3	C8	Carbon	L-Sorbose	8.100	0.128
R.S.3	C8	Carbon	L-Sorbose	8.600	0.129
R.S.3	C8	Carbon	L-Sorbose	9.100	0.128
R.S.3	C8	Carbon	L-Sorbose	9.600	0.126
R.S.3	C8	Carbon	L-Sorbose	10.100	0.126
R.S.3	C8	Carbon	L-Sorbose	10.600	0.126
R.S.3	C8	Carbon	L-Sorbose	11.100	0.127
R.S.3	C8	Carbon	L-Sorbose	11.600	0.129
R.S.3	C8	Carbon	L-Sorbose	12.100	0.129
R.S.3	C8	Carbon	L-Sorbose	12.600	0.129
R.S.3	C8	Carbon	L-Sorbose	13.100	0.130
R.S.3	C8	Carbon	L-Sorbose	13.600	0.131
R.S.3	C8	Carbon	L-Sorbose	14.100	0.132
R.S.3	C8	Carbon	L-Sorbose	14.600	0.133
R.S.3	C8	Carbon	L-Sorbose	15.100	0.132
R.S.3	C8	Carbon	L-Sorbose	15.600	0.134
R.S.3	C8	Carbon	L-Sorbose	16.100	0.134
R.S.3	C8	Carbon	L-Sorbose	16.600	0.135
R.S.3	C8	Carbon	L-Sorbose	17.100	0.139
R.S.3	C8	Carbon	L-Sorbose	17.600	0.142
R.S.3	C8	Carbon	L-Sorbose	18.100	0.144
R.S.3	C8	Carbon	L-Sorbose	18.600	0.145
R.S.3	C8	Carbon	L-Sorbose	19.200	0.145
R.S.3	C8	Carbon	L-Sorbose	19.700	0.146
R.S.3	C8	Carbon	L-Sorbose	20.200	0.146
R.S.3	C8	Carbon	L-Sorbose	20.700	0.147
R.S.3	C8	Carbon	L-Sorbose	21.200	0.145
R.S.3	C8	Carbon	L-Sorbose	21.700	0.143
R.S.3	C8	Carbon	L-Sorbose	22.200	0.143
R.S.3	C8	Carbon	L-Sorbose	22.700	0.143
R.S.3	C8	Carbon	L-Sorbose	23.200	0.144
R.S.3	C8	Carbon	L-Sorbose	23.700	0.144
R.S.3	C8	Carbon	L-Sorbose	24.200	0.146
R.S.3	C8	Carbon	L-Sorbose	24.700	0.145
R.S.3	C8	Carbon	L-Sorbose	25.200	0.146
R.S.3	C8	Carbon	L-Sorbose	25.700	0.147
R.S.3	C8	Carbon	L-Sorbose	26.200	0.147
R.S.3	C8	Carbon	L-Sorbose	26.700	0.146
R.S.3	C8	Carbon	L-Sorbose	27.200	0.144
R.S.3	C8	Carbon	L-Sorbose	27.700	0.146
R.S.3	C8	Carbon	L-Sorbose	28.200	0.148
R.S.3	C8	Carbon	L-Sorbose	28.700	0.151
R.S.3	C8	Carbon	L-Sorbose	29.200	0.152
R.S.3	C8	Carbon	L-Sorbose	29.700	0.154
R.S.3	C8	Carbon	L-Sorbose	30.200	0.155
R.S.3	C8	Carbon	L-Sorbose	30.700	0.156
R.S.3	C8	Carbon	L-Sorbose	31.200	0.156
R.S.3	C8	Carbon	L-Sorbose	31.700	0.156
R.S.3	C9	Carbon	D-Arabitol	0.000	0.096
R.S.3	C9	Carbon	D-Arabitol	0.500	0.101
R.S.3	C9	Carbon	D-Arabitol	1.000	0.102
R.S.3	C9	Carbon	D-Arabitol	1.500	0.107
R.S.3	C9	Carbon	D-Arabitol	2.000	0.106
R.S.3	C9	Carbon	D-Arabitol	2.500	0.107
R.S.3	C9	Carbon	D-Arabitol	3.000	0.109
R.S.3	C9	Carbon	D-Arabitol	3.500	0.111
R.S.3	C9	Carbon	D-Arabitol	4.000	0.112
R.S.3	C9	Carbon	D-Arabitol	4.500	0.114
R.S.3	C9	Carbon	D-Arabitol	5.000	0.116
R.S.3	C9	Carbon	D-Arabitol	5.500	0.116
R.S.3	C9	Carbon	D-Arabitol	6.000	0.116
R.S.3	C9	Carbon	D-Arabitol	6.600	0.117
R.S.3	C9	Carbon	D-Arabitol	7.100	0.118
R.S.3	C9	Carbon	D-Arabitol	7.600	0.117
R.S.3	C9	Carbon	D-Arabitol	8.100	0.118
R.S.3	C9	Carbon	D-Arabitol	8.600	0.118
R.S.3	C9	Carbon	D-Arabitol	9.100	0.118
R.S.3	C9	Carbon	D-Arabitol	9.600	0.116
R.S.3	C9	Carbon	D-Arabitol	10.100	0.117
R.S.3	C9	Carbon	D-Arabitol	10.600	0.116
R.S.3	C9	Carbon	D-Arabitol	11.100	0.117
R.S.3	C9	Carbon	D-Arabitol	11.600	0.116
R.S.3	C9	Carbon	D-Arabitol	12.100	0.117
R.S.3	C9	Carbon	D-Arabitol	12.600	0.117
R.S.3	C9	Carbon	D-Arabitol	13.100	0.117
R.S.3	C9	Carbon	D-Arabitol	13.600	0.116
R.S.3	C9	Carbon	D-Arabitol	14.100	0.117
R.S.3	C9	Carbon	D-Arabitol	14.600	0.118
R.S.3	C9	Carbon	D-Arabitol	15.100	0.117
R.S.3	C9	Carbon	D-Arabitol	15.600	0.117
R.S.3	C9	Carbon	D-Arabitol	16.100	0.118
R.S.3	C9	Carbon	D-Arabitol	16.600	0.118
R.S.3	C9	Carbon	D-Arabitol	17.100	0.118
R.S.3	C9	Carbon	D-Arabitol	17.600	0.119
R.S.3	C9	Carbon	D-Arabitol	18.100	0.120
R.S.3	C9	Carbon	D-Arabitol	18.600	0.121
R.S.3	C9	Carbon	D-Arabitol	19.200	0.122
R.S.3	C9	Carbon	D-Arabitol	19.700	0.122
R.S.3	C9	Carbon	D-Arabitol	20.200	0.123
R.S.3	C9	Carbon	D-Arabitol	20.700	0.123
R.S.3	C9	Carbon	D-Arabitol	21.200	0.123
R.S.3	C9	Carbon	D-Arabitol	21.700	0.123
R.S.3	C9	Carbon	D-Arabitol	22.200	0.123
R.S.3	C9	Carbon	D-Arabitol	22.700	0.124
R.S.3	C9	Carbon	D-Arabitol	23.200	0.123
R.S.3	C9	Carbon	D-Arabitol	23.700	0.124
R.S.3	C9	Carbon	D-Arabitol	24.200	0.123
R.S.3	C9	Carbon	D-Arabitol	24.700	0.124
R.S.3	C9	Carbon	D-Arabitol	25.200	0.123
R.S.3	C9	Carbon	D-Arabitol	25.700	0.123
R.S.3	C9	Carbon	D-Arabitol	26.200	0.123
R.S.3	C9	Carbon	D-Arabitol	26.700	0.123
R.S.3	C9	Carbon	D-Arabitol	27.200	0.123
R.S.3	C9	Carbon	D-Arabitol	27.700	0.123
R.S.3	C9	Carbon	D-Arabitol	28.200	0.123
R.S.3	C9	Carbon	D-Arabitol	28.700	0.125
R.S.3	C9	Carbon	D-Arabitol	29.200	0.125
R.S.3	C9	Carbon	D-Arabitol	29.700	0.127
R.S.3	C9	Carbon	D-Arabitol	30.200	0.128
R.S.3	C9	Carbon	D-Arabitol	30.700	0.129
R.S.3	C9	Carbon	D-Arabitol	31.200	0.129
R.S.3	C9	Carbon	D-Arabitol	31.700	0.129
R.S.3	D1	Carbon	L-Alanine	0.000	0.107
R.S.3	D1	Carbon	L-Alanine	0.500	0.100
R.S.3	D1	Carbon	L-Alanine	1.000	0.116
R.S.3	D1	Carbon	L-Alanine	1.500	0.118
R.S.3	D1	Carbon	L-Alanine	2.000	0.116
R.S.3	D1	Carbon	L-Alanine	2.500	0.121
R.S.3	D1	Carbon	L-Alanine	3.000	0.121
R.S.3	D1	Carbon	L-Alanine	3.500	0.121
R.S.3	D1	Carbon	L-Alanine	4.000	0.121
R.S.3	D1	Carbon	L-Alanine	4.500	0.121
R.S.3	D1	Carbon	L-Alanine	5.000	0.122
R.S.3	D1	Carbon	L-Alanine	5.500	0.122
R.S.3	D1	Carbon	L-Alanine	6.000	0.122
R.S.3	D1	Carbon	L-Alanine	6.600	0.122
R.S.3	D1	Carbon	L-Alanine	7.100	0.123
R.S.3	D1	Carbon	L-Alanine	7.600	0.124
R.S.3	D1	Carbon	L-Alanine	8.100	0.124
R.S.3	D1	Carbon	L-Alanine	8.600	0.124
R.S.3	D1	Carbon	L-Alanine	9.100	0.124
R.S.3	D1	Carbon	L-Alanine	9.600	0.123
R.S.3	D1	Carbon	L-Alanine	10.100	0.123
R.S.3	D1	Carbon	L-Alanine	10.600	0.123
R.S.3	D1	Carbon	L-Alanine	11.100	0.125
R.S.3	D1	Carbon	L-Alanine	11.600	0.126
R.S.3	D1	Carbon	L-Alanine	12.100	0.129
R.S.3	D1	Carbon	L-Alanine	12.600	0.131
R.S.3	D1	Carbon	L-Alanine	13.100	0.134
R.S.3	D1	Carbon	L-Alanine	13.600	0.136
R.S.3	D1	Carbon	L-Alanine	14.100	0.140
R.S.3	D1	Carbon	L-Alanine	14.600	0.142
R.S.3	D1	Carbon	L-Alanine	15.100	0.143
R.S.3	D1	Carbon	L-Alanine	15.600	0.144
R.S.3	D1	Carbon	L-Alanine	16.100	0.145
R.S.3	D1	Carbon	L-Alanine	16.600	0.147
R.S.3	D1	Carbon	L-Alanine	17.100	0.148
R.S.3	D1	Carbon	L-Alanine	17.600	0.148
R.S.3	D1	Carbon	L-Alanine	18.100	0.154
R.S.3	D1	Carbon	L-Alanine	18.600	0.159
R.S.3	D1	Carbon	L-Alanine	19.200	0.165
R.S.3	D1	Carbon	L-Alanine	19.700	0.170
R.S.3	D1	Carbon	L-Alanine	20.200	0.174
R.S.3	D1	Carbon	L-Alanine	20.700	0.178
R.S.3	D1	Carbon	L-Alanine	21.200	0.180
R.S.3	D1	Carbon	L-Alanine	21.700	0.180
R.S.3	D1	Carbon	L-Alanine	22.200	0.182
R.S.3	D1	Carbon	L-Alanine	22.700	0.185
R.S.3	D1	Carbon	L-Alanine	23.200	0.184
R.S.3	D1	Carbon	L-Alanine	23.700	0.182
R.S.3	D1	Carbon	L-Alanine	24.200	0.180
R.S.3	D1	Carbon	L-Alanine	24.700	0.180
R.S.3	D1	Carbon	L-Alanine	25.200	0.184
R.S.3	D1	Carbon	L-Alanine	25.700	0.186
R.S.3	D1	Carbon	L-Alanine	26.200	0.187
R.S.3	D1	Carbon	L-Alanine	26.700	0.190
R.S.3	D1	Carbon	L-Alanine	27.200	0.191
R.S.3	D1	Carbon	L-Alanine	27.700	0.195
R.S.3	D1	Carbon	L-Alanine	28.200	0.197
R.S.3	D1	Carbon	L-Alanine	28.700	0.200
R.S.3	D1	Carbon	L-Alanine	29.200	0.202
