sample	rep	mainsource	compound	well	plate	time	od
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	4.0	0.113526
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	4.5	0.11575
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	5.0	0.116778
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	5.5	0.115771
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	6.0	0.114907
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	6.6	0.115242
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	7.1	0.115358
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	7.6	0.115855
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	8.1	0.116699
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	8.6	0.114807
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	9.1	0.112875
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	9.6	0.112339
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	10.1	0.113013
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	10.6	0.113296
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	11.1	0.114364
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	11.6	0.115282
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	12.1	0.115342
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	12.6	0.116044
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	13.1	0.116277
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	13.6	0.117085
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	14.1	0.117454
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	14.6	0.118
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	15.1	0.117894
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	15.6	0.118581
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	16.1	0.119625
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	16.6	0.119833
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	17.1	0.121653
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	17.6	0.123762
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	18.1	0.12337
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	18.6	0.122684
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	19.2	0.12299
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	19.7	0.123332
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	20.2	0.123535
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	20.7	0.124357
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	21.2	0.123692
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	21.7	0.123895
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	22.2	0.125873
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	22.7	0.127687
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	23.2	0.127929
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	23.7	0.128818
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	24.2	0.129187
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	24.7	0.129068
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	25.2	0.129186
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	25.7	0.128993
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	26.2	0.129557
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	26.7	0.129907
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	27.2	0.130651
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	27.7	0.132714
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	28.2	0.133707
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	28.7	0.136559
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	29.2	0.13661
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	29.7	0.136371
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	30.2	0.135361
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	30.7	0.135593
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	31.2	0.136071
R.S.3	ID953	Carbon	D-Glutamic Acid	F9	sample_plate	31.7	0.137843
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	0.0	0.103871
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	0.5	0.105227
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	1.0	0.0995872
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	1.5	0.101244
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	2.0	0.105679
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	2.5	0.112245
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	3.0	0.116776
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	3.5	0.118938
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	4.0	0.120238
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	4.5	0.122521
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	5.0	0.123786
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	5.5	0.123146
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	6.0	0.122605
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	6.6	0.123129
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	7.1	0.124176
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	7.6	0.126115
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	8.1	0.12839
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	8.6	0.12792
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	9.1	0.128338
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	9.6	0.130757
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	10.1	0.135425
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	10.6	0.14034
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	11.1	0.147588
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	11.6	0.155635
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	12.1	0.160805
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	12.6	0.168057
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	13.1	0.181791
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	13.6	0.194134
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	14.1	0.202542
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	14.6	0.20949
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	15.1	0.217346
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	15.6	0.226607
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	16.1	0.236661
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	16.6	0.248602
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	17.1	0.273142
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	17.6	0.298521
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	18.1	0.317357
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	18.6	0.332253
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	19.2	0.347244
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	19.7	0.364267
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	20.2	0.385656
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	20.7	0.399616
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	21.2	0.421651
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	21.7	0.432877
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	22.2	0.452761
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	22.7	0.463433
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	23.2	0.479822
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	23.7	0.501037
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	24.2	0.501824
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	24.7	0.521499
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	25.2	0.525774
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	25.7	0.536057
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	26.2	0.543993
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	26.7	0.551441
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	27.2	0.569899
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	27.7	0.578349
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	28.2	0.582504
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	28.7	0.59843
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	29.2	0.606397
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	29.7	0.610559
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	30.2	0.617753
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	30.7	0.626386
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	31.2	0.635996
R.S.3	ID953	Carbon	D-Arabinose	F10	sample_plate	31.7	0.643486
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	0.0	0.103355
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	0.5	0.107739
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	1.0	0.104952
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	1.5	0.108331
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	2.0	0.115129
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	2.5	0.123977
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	3.0	0.130393
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	3.5	0.134918
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	4.0	0.137947
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	4.5	0.141854
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	5.0	0.145383
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	5.5	0.145693
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	6.0	0.145838
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	6.6	0.146895
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	7.1	0.148274
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	7.6	0.150605
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	8.1	0.153084
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	8.6	0.152413
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	9.1	0.152734
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	9.6	0.154295
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	10.1	0.155401
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	10.6	0.15635
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	11.1	0.158122
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	11.6	0.159504
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	12.1	0.16025
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	12.6	0.160578
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	13.1	0.160747
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	13.6	0.160368
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	14.1	0.159908
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	14.6	0.15974
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	15.1	0.157597
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	15.6	0.158278
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	16.1	0.158501
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	16.6	0.156502
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	17.1	0.158674
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	17.6	0.159956
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	18.1	0.159034
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	18.6	0.156631
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	19.2	0.157194
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	19.7	0.158026
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	20.2	0.157773
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	20.7	0.157372
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	21.2	0.154999
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	21.7	0.153513
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	22.2	0.154822
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	22.7	0.155045
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	23.2	0.15465
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	23.7	0.154633
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	24.2	0.154455
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	24.7	0.153864
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	25.2	0.155187
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	25.7	0.155892
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	26.2	0.157197
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	26.7	0.157499
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	27.2	0.160696
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	27.7	0.166586
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	28.2	0.175765
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	28.7	0.187852
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	29.2	0.197583
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	29.7	0.202732
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	30.2	0.211306
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	30.7	0.219612
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	31.2	0.223385
R.S.3	ID953	Carbon	L-Tryptophan	F11	sample_plate	31.7	0.227843
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	0.0	0.0965236
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	0.5	0.100292
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	1.0	0.0992344
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	1.5	0.105531
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	2.0	0.110093
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	2.5	0.111485
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	3.0	0.11359
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	3.5	0.115568
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	4.0	0.118438
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	4.5	0.121736
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	5.0	0.124107
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	5.5	0.125556
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	6.0	0.12757
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	6.6	0.129139
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	7.1	0.130802
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	7.6	0.132043
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	8.1	0.133942
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	8.6	0.13355
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	9.1	0.137044
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	9.6	0.139937
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	10.1	0.143596
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	10.6	0.145367
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	11.1	0.149212
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	11.6	0.149768
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	12.1	0.152258
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	12.6	0.154871
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	13.1	0.154579
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	13.6	0.154549
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	14.1	0.155381
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	14.6	0.155743
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	15.1	0.154879
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	15.6	0.159758
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	16.1	0.163558
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	16.6	0.165239
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	17.1	0.169172
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	17.6	0.170206
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	18.1	0.162613
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	18.6	0.154215
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	19.2	0.152013
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	19.7	0.154573
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	20.2	0.15902
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	20.7	0.16003
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	21.2	0.16056
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	21.7	0.169691
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	22.2	0.179228
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	22.7	0.181107
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	23.2	0.179319
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	23.7	0.182855
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	24.2	0.180807
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	24.7	0.18158
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	25.2	0.181452
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	25.7	0.183832
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	26.2	0.182584
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	26.7	0.187808
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	27.2	0.187895
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	27.7	0.190899
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	28.2	0.196961
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	28.7	0.19451
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	29.2	0.191787
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	29.7	0.185563
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	30.2	0.181342
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	30.7	0.180468
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	31.2	0.183682
R.S.3	ID953	Carbon	L-Pyro-Glutamic Acid	F12	sample_plate	31.7	0.187546
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	0.0	0.101901
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	0.5	0.11588
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	1.0	0.118721
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	1.5	0.129014
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	2.0	0.137905
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	2.5	0.14696
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	3.0	0.152413
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	3.5	0.157286
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	4.0	0.160248
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	4.5	0.163061
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	5.0	0.16776
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	5.5	0.171464
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	6.0	0.175444
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	6.6	0.179029
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	7.1	0.185854
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	7.6	0.190496
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	8.1	0.195414
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	8.6	0.196443
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	9.1	0.194919
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	9.6	0.193685
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	10.1	0.194946
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	10.6	0.196558
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	11.1	0.200198
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	11.6	0.205034
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	12.1	0.209198
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	12.6	0.213672
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	13.1	0.219539
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	13.6	0.223446
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	14.1	0.227136
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	14.6	0.230692
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	15.1	0.234309
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	15.6	0.239312
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	16.1	0.244757
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	16.6	0.246662
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	17.1	0.251566
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	17.6	0.262481
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	18.1	0.265428
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	18.6	0.268567
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	19.2	0.267999
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	19.7	0.269354
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	20.2	0.267818
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	20.7	0.269433
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	21.2	0.263898
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	21.7	0.258524
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	22.2	0.255256
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	22.7	0.253054
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	23.2	0.25028
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	23.7	0.25081
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	24.2	0.246877
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	24.7	0.248411
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	25.2	0.248615
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	25.7	0.247409
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	26.2	0.245654
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	26.7	0.239409
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	27.2	0.234873
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	27.7	0.233197
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	28.2	0.236225
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	28.7	0.243171
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	29.2	0.251076
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	29.7	0.257705
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	30.2	0.260108
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	30.7	0.261152
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	31.2	0.261642
R.S.3	ID953	Nitrogen	Negative Control	G1	sample_plate	31.7	0.260979
R.S.3	ID953	Nitrogen	Tyramine	G2	sample_plate	0.0	0.101848
R.S.3	ID953	Nitrogen	Tyramine	G2	sample_plate	0.5	0.107725
R.S.3	ID953	Nitrogen	Tyramine	G2	sample_plate	1.0	0.109431
R.S.3	ID953	Nitrogen	Tyramine	G2	sample_plate	1.5	0.132674
R.S.3	ID953	Nitrogen	Tyramine	G2	sample_plate	2.0	0.137701
R.S.3	ID953	Nitrogen	Tyramine	G2	sample_plate	2.5	0.139906
R.S.3	ID953	Nitrogen	Tyramine	G2	sample_plate	3.0	0.143504
R.S.3	ID953	Nitrogen	Tyramine	G2	sample_plate	3.5	0.133131
R.S.3	ID953	Nitrogen	Tyramine	G2	sample_plate	4.0	0.133899
R.S.3	ID953	Nitrogen	Tyramine	G2	sample_plate	4.5	0.135629
